ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related
ThreadATL,"Mayor Dickens has walked back on Beltline rail, now saying that analysis will decide if the path gets rail or ""rubber tires,"" ""small pods"" or nothing at all. Similarly, Beltline chief Clyde Higgs says their ""position on all things transit"" is yet to come.

https://t.co/Wev94lXDrt",2024-04-16T18:14:19.000Z,67.0,15.0,36.0,83665.0,True
CBS46,"In an Atlanta News First exclusive, Mayor Andre Dickens discussed timelines and funding for the new stations, and how they will stand out from other MARTA stations.

 https://t.co/IiGNBKzHcz",2024-04-16T18:13:17.000Z,4.0,2.0,5.0,1413.0,True
Atlanta News First,"In an Atlanta News First exclusive, Mayor Andre Dickens discussed timelines and funding for the new stations, and how they will stand out from other MARTA stations.

 https://t.co/IiGNBKzHcz",2024-04-16T18:13:17.000Z,4.0,2.0,4.0,955.0,True
Atlanta News First,"In an Atlanta News First exclusive, Mayor Andre Dickens discussed timelines and funding for the new stations, and how they will stand out from other MARTA stations.",2024-04-16T18:13:16.000Z,5.0,3.0,1.0,0.0,True
Atlanta Office of Cultural Affairs,"Introducing Lagos Atlanta: Sister City Rising! Conceived by Lauren Tate Baeza, curator of African Art at the High Museum of Art, this groundbreaking residency brings the vibrant energy of Lagos, Nigeria to Atlanta's BeltLine community. https://t.co/lv7g930yUK",2024-04-16T17:15:53.000Z,6.0,7.0,0.0,1642.0,True
ATL International & Immigrant Affairs,"Join us, @AtlantaOCA, &amp; @InvestAtlanta, celebrating the 50th anniversary of the Atlanta-Lagos sister city relationship with the unveiling of an art project by 2 Nigerian artists on the Beltline!
📅 April 24, 2024
⏰ 6:30 pm - 8:30 pm
📍 72 Marietta St NW
https://t.co/qlmggnpN4c",2024-04-15T19:45:20.000Z,1.0,1.0,0.0,136.0,True
Donna Lampkin,RT @wsbtv: We now know where Atlanta will build four new MARTA stations. One will be the first to connect the rail service directly to the…,2024-04-13T12:34:09.000Z,0.0,4.0,0.0,0.0,True
Wilborn P. Nobles III,New rail stops and a bus rapid transit line would increase access to transit in #Atlanta. https://t.co/r2wQWOkpux,2024-04-12T14:17:07.000Z,2.0,0.0,0.0,163.0,True
FOX 5 Atlanta,Proposed redevelopment near Atlanta Beltline has neighbors saying it's too big https://t.co/grB7CjVmLC,2024-04-12T13:30:35.000Z,1.0,0.0,1.0,1055.0,True
95.5 WSB,One will be the first to connect the rail service directly to the Atlanta Beltline.,2024-04-12T12:37:00.000Z,1.0,0.0,0.0,0.0,True
WSB-TV,We now know where Atlanta will build four new MARTA stations. One will be the first to connect the rail service directly to the Atlanta Beltline.,2024-04-12T10:00:57.000Z,24.0,4.0,13.0,0.0,True
WSB-TV,We now know where Atlanta will build four new MARTA stations. One will be the first to connect the rail service directly to the Atlanta Beltline. https://t.co/a1is93NBi5,2024-04-12T10:00:13.000Z,26.0,4.0,5.0,12551.0,True
FOX 5 Atlanta,Proposed redevelopment near Atlanta Beltline has neighbors saying it's too big https://t.co/mC7NNSOtKf,2024-04-12T04:50:16.000Z,0.0,0.0,0.0,960.0,True
Your Next Best Friend,RT @UrbanizeATL: Piedmont Park kicks off efforts for key upgrades—and an expansion to coincide with the #ATL BeltLine's arrival. https://t.…,2024-04-12T01:31:22.000Z,0.0,8.0,0.0,0.0,True
FOX 5 Atlanta,"Amsterdam Walk is currently a shopping plaza, but could soon be turned into a mixed-use development with shops, restaurants and hundreds of apartment units.",2024-04-11T23:10:22.000Z,272.0,32.0,221.0,0.0,True
Patrick Quinn,"In a new release, Dickens said this is all about connectivity and bringing heavy rail to areas of Atlanta heavily populated with modes of transport people use.

*missing from the release - any mention of Atlanta's streetcar. Is Beltline project scrapped??",2024-04-11T20:54:42.000Z,8.0,0.0,3.0,794.0,True
Your Next Best Friend,"In a new release, Dickens said this is all about connectivity and bringing heavy rail to areas of Atlanta heavily populated with modes of transport people use.

*missing from the release - any mention of Atlanta's streetcar. Is Beltline project scrapped??",2024-04-11T20:54:42.000Z,8.0,0.0,3.0,794.0,True
Urbanize Atlanta,Piedmont Park kicks off efforts for key upgrades—and an expansion to coincide with the #ATL BeltLine's arrival. https://t.co/eN7ZRpe4XR,2024-04-11T20:47:45.000Z,35.0,8.0,0.0,2621.0,True
Atlanta Journal-Constitution,"Mayor Andre Dickens announced the remaining three locations would be at Krog Street/Husley Yard, Joseph E. Boone, and Amour Yards through an executive order outlining the ambitious partnership between the city, Atlanta Beltline Inc., and MARTA. Read more: https://t.co/pAYlfyHaRv https://t.co/JhuYK3IQ9E",2024-04-11T20:44:31.000Z,2.0,0.0,3.0,3558.0,True
The Atlanta Journal-Constitution,"Mayor Andre Dickens announced the remaining three locations would be at Krog Street/Husley Yard, Joseph E. Boone, and Amour Yards through an executive order outlining the ambitious partnership between the city, Atlanta Beltline Inc., and MARTA. Read more: https://bit.ly/3JfPxwr?utm_source=facebook&utm_medium=social&utm_campaign=ajcnews_fb",2024-04-11T20:44:29.000Z,9.0,0.0,0.0,0.0,True
FOX 5 Atlanta,Proposed redevelopment near Atlanta Beltline has neighbors saying its too big https://t.co/rBBre1d80Z,2024-04-11T20:31:11.000Z,1.0,0.0,0.0,1580.0,True
Rough Draft Atlanta,"OPINION: Rough Draft editor Collin Kelley writes about his support or rail on the Atlanta BeltLine in his April letter. 
https://t.co/b8pLj2ZWtL",2024-04-11T19:16:37.000Z,1.0,0.0,0.0,459.0,True
Stacey Ma Dukes Hopkins,"""What did y’all think that big grassy area off to the side of the trail was for?"" #Beltline https://t.co/xnQpR6l36K",2024-04-11T16:24:03.000Z,0.0,0.0,0.0,64.0,True
Your Next Best Friend,"RT @austinlouisray: ""This city used to be crisscrossed with streetcars that went far more places than MARTA currently does. The biggest mis…",2024-04-10T20:16:32.000Z,0.0,13.0,0.0,0.0,True
Austin L. Ray,"""This city used to be crisscrossed with streetcars that went far more places than MARTA currently does. The biggest mistake Atlanta ever made was tearing out that existing system in favor of the automobile.""

https://t.co/gIm7B7Diwe",2024-04-10T17:50:35.000Z,136.0,13.0,4.0,3800.0,True
Emory University,"In the lead-up to 404 Day last Thursday (4/4), more than 30 Emory students  joined volunteers from other area colleges and universities to team up with the Atlanta BeltLine Partnership for a major community service project. https://t.co/6fkkqgEG6k #404Day https://t.co/vRB99RdwOB",2024-04-08T18:30:00.000Z,5.0,2.0,1.0,1448.0,True
GSU Arts & Sciences,.@GSU_English alumna Natalie Jones serves as the head of the Business Solutions Office for the Atlanta Beltline. She is also a 40 Under 40 honoree! Read how Georgia State  helped her on her journey to success: https://t.co/bO27w87YUx #TheStateWay https://t.co/ZAQusv0Rym,2024-04-08T16:40:17.000Z,0.0,0.0,0.0,81.0,True
Georgia DOT,"You asked...and asked. And our friends @CityofAtlanta and @MARTA are delivering! Transit + Infrastructure = 🤝 for Greater Atlanta. 

Fun fact: we don't build transit at GDOT, but we love supporting our partners in making transportation better.☺️

https://t.co/PVpIgL5A1H",2024-04-05T18:36:27.000Z,21.0,2.0,27.0,24434.0,True
GPB,"Plans to transform Amsterdam Walk from a small-scale shopping center into a large mixed-use development adjacent to the Atlanta BeltLine is “incompatible” with the surrounding single-family neighborhoods, according to some residents. https://t.co/AzQhGVrheD (From @gpbnews)",2024-04-03T12:15:01.000Z,0.0,2.0,0.0,389.0,True
FOX 5 Atlanta,Hawkers Asian Street Food has reopened on the Atlanta BeltLine after a grease fire two years ago.,2024-04-03T04:10:04.000Z,58.0,3.0,11.0,0.0,True
Access Atlanta,"Looking for exciting plans in Atlanta this weekend? SAVE THIS POST! 🚀 Here’s our things to do recs for this weekend!

📅 April 4
🍑 404 Day Block Party
📍 Monday Night Garage

📅 April 4
🍿 Movies on the Square
📍 Colony Square

📅 April 5-7
🖼️ Lakewood 400 Antiques Market
📍 Lakewood

📅 April 5
🏀 Atlanta Dream HoopFest
📍 Atlantic Station

📅 April 6
🏃‍♂️ 100 Black Men of Atlanta – Run Atlanta 5K
📍 Westside Beltline

📅 April 6-7
📽️ Shrek the Musical
📍 Fox Theatre

📅 April 7
🏀 Harlem Globetrotters
📍 State Farm Arena

📅 April 7
🎷 ATL Blues Festival
📍 Cobb Energy Centre

📅 April 7
🇮🇷 Atlanta Persian Festival
📍 Piedmont Park

📅 April 7
🧘‍♀️ Afternoon Yoga
📍 Red Top Mountain State Park Campground

Head to the 🔗 in bio for all the details!

✍️: Kayla Rivera
🎥: @ceoxdrone 

#accessatlanta #thingstodoinatlanta #atl #atlanta",2024-04-02T20:30:57.000Z,3075.0,0.0,18.0,165035.0,True
FOX 5 Atlanta,Hawkers Asian Street Food reopens on Atlanta BeltLine after fire https://t.co/AoK2FwYECG,2024-04-02T10:00:13.000Z,0.0,0.0,0.0,1230.0,True
Atlanta Journal-Constitution,"ICYMI: One of the largest projects along the Atlanta Beltline is moving forward, aiming to provide affordable homes and workspaces to hundreds of people in an underinvested part of the city. https://t.co/bFV4FETwux",2024-04-01T21:00:09.000Z,11.0,1.0,0.0,3352.0,True
The Atlanta Journal-Constitution,"ICYMI: One of the largest projects along the Atlanta Beltline is moving forward, aiming to provide affordable homes and workspaces to hundreds of people in an underinvested part of the city.",2024-04-01T21:00:08.000Z,172.0,0.0,3.0,0.0,True
11Alive,The popular Atlanta BeltLine restaurant is reopening this evening!,2024-04-01T19:00:15.000Z,26.0,0.0,5.0,0.0,True
11Alive News,Popular Atlanta BeltLine restaurant Hawkers reopening after grease fire prompted years-long hiatus https://t.co/MgelFUGIMv,2024-04-01T17:34:03.000Z,3.0,0.0,0.0,1237.0,True
WSB-TV,A popular restaurant on the Atlanta Beltline that had to close for over two years after a fire will get new life this week.,2024-04-01T13:15:19.000Z,33.0,0.0,0.0,0.0,True
WSB-TV,A popular restaurant on the Atlanta Beltline that had to close for over two years after a fire will get new life this week. https://t.co/VOfcuPPRXD,2024-04-01T10:45:04.000Z,4.0,1.0,0.0,7153.0,True
FOX 5 Atlanta,College students clean up Atlanta BeltLine ahead of 404 Day https://t.co/lw0mlmf1O0,2024-03-31T23:30:16.000Z,9.0,1.0,0.0,2171.0,True
The Atlanta Journal-Constitution,"With the cabbage and crispy rice salad at Breaker Breaker, it’s as if the restaurant, located next to Atlanta's Beltline Eastside Trail, put a burst of sunshine on your plate.",2024-03-31T22:00:09.000Z,312.0,4.0,0.0,0.0,True
Atlanta Journal-Constitution,"With the cabbage and crispy rice salad at Breaker Breaker, it’s as if the restaurant, located next to Atlanta's Beltline Eastside Trail, put a burst of sunshine on your plate.  https://t.co/gep0PD3eye",2024-03-31T22:00:08.000Z,3.0,0.0,1.0,4185.0,True
FOX 5 Atlanta,College students clean up Atlanta BeltLine ahead of 404 Day https://t.co/iGRuaroOON,2024-03-31T15:10:03.000Z,1.0,1.0,0.0,1501.0,True
WABE News,Atlanta Mayor Andre Dickens on Monday announced his proposal for a new MARTA rail station that will offer riders access to the BeltLine. The station would be the first heavy rail addition to the MARTA line since 2000. https://t.co/NZyYyHFNiP,2024-03-31T14:00:27.000Z,4.0,1.0,1.0,541.0,True
GSU Football,Learn more: https://t.co/h2gYDqbLe0,2024-03-30T20:13:44.000Z,1.0,0.0,0.0,1160.0,True
Atlanta Business Chronicle,One BeltLine restaurateur said the streetcar extension would cut his revenue in half. https://t.co/CRuXRSD5q1,2024-03-27T02:05:16.000Z,3.0,1.0,18.0,20908.0,True
WABE News,"Atlanta Mayor Andre Dickens on Monday announced his proposal for a new MARTA rail station that will offer riders access to the BeltLine, one of many moves intended to promote easier transportation and accessibility throughout the city. 
https://t.co/NZyYyHFNiP",2024-03-26T19:23:27.000Z,2.0,0.0,0.0,387.0,True
The Atlanta Journal-Constitution,"With the cabbage and crispy rice salad at Breaker Breaker, it’s as if the restaurant, located next to Atlanta's Beltline Eastside Trail, put a burst of sunshine on your plate.",2024-03-26T18:30:10.000Z,1322.0,0.0,1.0,0.0,True
Atlanta Journal-Constitution,"With the cabbage and crispy rice salad at Breaker Breaker, it’s as if the restaurant, located next to Atlanta's Beltline Eastside Trail, put a burst of sunshine on your plate. https://t.co/7Lp9mGYqro",2024-03-26T18:30:10.000Z,2.0,0.0,0.0,2791.0,True
11Alive News,"This new station, which will be situated at Murphy Crossing, will also be the first to connect directly to the BeltLine.

""Investments like Murphy Crossing and high-capacity transit on Campbellton Road will ensure that residents on the southside will have access to the best Atlanta has to offer,"" Dickens said during his speech.

The mayor noted that a large part of his transportation plan is to create ""healthy, thriving neighborhoods.""

Click the link in the bio for the full story. 

#11Alive #Marta #AndreDickens #Atlanta",2024-03-26T15:45:08.000Z,220.0,0.0,4.0,0.0,True
11Alive News,"This new station, which will be situated at Murphy Crossing, will also be the first to connect directly to the BeltLine.

""Investments like Murphy Crossing and high-capacity transit on Campbellton Road will ensure that residents on the southside will have access to the best Atlanta has to offer,"" Dickens said during his speech.

The mayor noted that a large part of his transportation plan is to create ""healthy, thriving neighborhoods.""

Click the link in the bio for the full story. 

#11Alive #Marta #AndreDickens #Atlanta",2024-03-26T15:45:08.000Z,189.0,0.0,2.0,0.0,True
Univision Atlanta,"Anuncian cuatro nuevas estaciones del metro en #Atlanta: esto es lo que se sabe.
https://t.co/JrKm6TotDP",2024-03-26T01:49:12.000Z,0.0,0.0,0.0,43.0,True
Atlanta News First ,"One of the new rail stations will connect the MARTA rail to the BeltLine for the first time.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-03-25T23:49:21.000Z,24.0,0.0,0.0,1148.0,True
ATL Uncensored,"Atlanta plans to build new MARTA station at Murphy Crossing connecting to the BeltLine, and three additional stations https://t.co/EZsx1X5H81",2024-03-25T23:02:38.000Z,105.0,13.0,9.0,28251.0,True
SaportaReport,"Invest Atlanta approves official developers for a mixed-use project that will transform Murphy Crossing, a 20-acre site adjacent to the @AtlantaBeltLine Westside Trail and near the Oakland City and West End MARTA stations.   @InvestAtlanta  @delaneytarr   https://t.co/Iwr4VSvfpa",2024-03-25T21:20:00.000Z,1.0,0.0,0.0,271.0,True
Rough Draft Atlanta,"Mayor Andre Dickens announced Monday plans to build four new MARTA stations during his annual State of the City address. 
https://t.co/JFAFlTAmO6",2024-03-25T21:11:46.000Z,6.0,0.0,0.0,687.0,True
